# time lat lon alt
1939.000 56.007090690 92.775255535 20000.000
1940.000 56.007001130 92.775270139 20000.000
1941.000 56.006911583 92.775285011 20000.000
1942.000 56.006822050 92.775300149 20000.000
1943.000 56.006732531 92.775315555 20000.000
1944.000 56.006643027 92.775331227 20000.000
1945.000 56.006553537 92.775347166 20000.000
1946.000 56.006464063 92.775363372 20000.000
1947.000 56.006374603 92.775379844 20000.000
1948.000 56.006285160 92.775396584 20000.000
1949.000 56.006195731 92.775413590 20000.000
1950.000 56.006106319 92.775430862 20000.000
1951.000 56.006016923 92.775448401 20000.000
1952.000 56.005927544 92.775466207 20000.000
1953.000 56.005838181 92.775484279 20000.000
1954.000 56.005748835 92.775502617 20000.000
1955.000 56.005659507 92.775521222 20000.000
1956.000 56.005570196 92.775540093 20000.000
1957.000 56.005480902 92.775559231 20000.000
1958.000 56.005391627 92.775578634 20000.000
1959.000 56.005302369 92.775598304 20000.000
1960.000 56.005213131 92.775618240 20000.000
1961.000 56.005123910 92.775638441 20000.000
1962.000 56.005034709 92.775658909 20000.000
1963.000 56.004945527 92.775679643 20000.000
1964.000 56.004856365 92.775700642 20000.000
1965.000 56.004767222 92.775721908 20000.000
1966.000 56.004678099 92.775743439 20000.000
1967.000 56.004588996 92.775765236 20000.000
1968.000 56.004499914 92.775787298 20000.000
1969.000 56.004410852 92.775809626 20000.000
1970.000 56.004321811 92.775832219 20000.000
1971.000 56.004232792 92.775855078 20000.000
1972.000 56.004143794 92.775878203 20000.000
1973.000 56.004054817 92.775901592 20000.000
1974.000 56.003965863 92.775925247 20000.000
1975.000 56.003876930 92.775949167 20000.000
1976.000 56.003788021 92.775973352 20000.000
1977.000 56.003699133 92.775997802 20000.000
1978.000 56.003610269 92.776022517 20000.000
1979.000 56.003521428 92.776047497 20000.000
1980.000 56.003432610 92.776072742 20000.000
1981.000 56.003343816 92.776098252 20000.000
1982.000 56.003255045 92.776124026 20000.000
1983.000 56.003166299 92.776150065 20000.000
1984.000 56.003077577 92.776176368 20000.000
1985.000 56.002988880 92.776202936 20000.000
1986.000 56.002900208 92.776229769 20000.000
1987.000 56.002811561 92.776256866 20000.000
1988.000 56.002722939 92.776284227 20000.000
1989.000 56.002634343 92.776311852 20000.000
1990.000 56.002545772 92.776339741 20000.000
1991.000 56.002457228 92.776367894 20000.000
1992.000 56.002368710 92.776396311 20000.000
1993.000 56.002280219 92.776424992 20000.000
1994.000 56.002191755 92.776453937 20000.000
1995.000 56.002103317 92.776483146 20000.000
1996.000 56.002014907 92.776512618 20000.000
1997.000 56.001926525 92.776542354 20000.000
1998.000 56.001838170 92.776572353 20000.000
1999.000 56.001749844 92.776602616 20000.000
2000.000 56.001661546 92.776633142 20000.000
2001.000 56.001573276 92.776663931 20000.000
2002.000 56.001485035 92.776694983 20000.000
2003.000 56.001396824 92.776726298 20000.000
2004.000 56.001308641 92.776757876 20000.000
2005.000 56.001220488 92.776789718 20000.000
2006.000 56.001132365 92.776821821 20000.000
2007.000 56.001044272 92.776854188 20000.000
2008.000 56.000956209 92.776886817 20000.000
2009.000 56.000868177 92.776919709 20000.000
2010.000 56.000780175 92.776952863 20000.000
2011.000 56.000692205 92.776986279 20000.000
2012.000 56.000604266 92.777019958 20000.000
2013.000 56.000516358 92.777053899 20000.000
2014.000 56.000428482 92.777088101 20000.000
2015.000 56.000340638 92.777122566 20000.000
2016.000 56.000252826 92.777157293 20000.000
2017.000 56.000165047 92.777192281 20000.000
2018.000 56.000077300 92.777227531 20000.000
2019.000 55.999989587 92.777263043 20000.000
2020.000 55.999901906 92.777298816 20000.000
2021.000 55.999814259 92.777334850 20000.000
2022.000 55.999726646 92.777371146 20000.000
2023.000 55.999639067 92.777407702 20000.000
2024.000 55.999551521 92.777444520 20000.000
2025.000 55.999464011 92.777481599 20000.000
2026.000 55.999376535 92.777518939 20000.000
2027.000 55.999289093 92.777556539 20000.000
2028.000 55.999201687 92.777594400 20000.000
2029.000 55.999114317 92.777632522 20000.000
2030.000 55.999026982 92.777670904 20000.000
2031.000 55.998939683 92.777709546 20000.000
2032.000 55.998852420 92.777748449 20000.000
2033.000 55.998765193 92.777787611 20000.000
2034.000 55.998678003 92.777827034 20000.000
2035.000 55.998590850 92.777866717 20000.000
2036.000 55.998503734 92.777906659 20000.000
2037.000 55.998416655 92.777946861 20000.000
2038.000 55.998329614 92.777987323 20000.000
2039.000 55.998242611 92.778028044 20000.000
2040.000 55.998155646 92.778069024 20000.000
2041.000 55.998068719 92.778110264 20000.000
2042.000 55.997981830 92.778151763 20000.000
2043.000 55.997894981 92.778193520 20000.000
2044.000 55.997808170 92.778235537 20000.000
2045.000 55.997721399 92.778277812 20000.000
2046.000 55.997634667 92.778320346 20000.000
2047.000 55.997547975 92.778363139 20000.000
2048.000 55.997461323 92.778406190 20000.000
2049.000 55.997374711 92.778449499 20000.000
2050.000 55.997288140 92.778493066 20000.000
2051.000 55.997201609 92.778536892 20000.000
2052.000 55.997115120 92.778580975 20000.000
2053.000 55.997028671 92.778625316 20000.000
2054.000 55.996942264 92.778669915 20000.000
2055.000 55.996855899 92.778714771 20000.000
2056.000 55.996769575 92.778759885 20000.000
2057.000 55.996683294 92.778805256 20000.000
2058.000 55.996597055 92.778850885 20000.000
2059.000 55.996510858 92.778896770 20000.000
2060.000 55.996424705 92.778942912 20000.000
2061.000 55.996338595 92.778989311 20000.000
2062.000 55.996252528 92.779035967 20000.000
2063.000 55.996166504 92.779082879 20000.000
2064.000 55.996080525 92.779130048 20000.000
2065.000 55.995994589 92.779177473 20000.000
2066.000 55.995908698 92.779225154 20000.000
2067.000 55.995822851 92.779273091 20000.000
2068.000 55.995737050 92.779321284 20000.000
2069.000 55.995651293 92.779369733 20000.000
2070.000 55.995565581 92.779418437 20000.000
2071.000 55.995479915 92.779467397 20000.000
2072.000 55.995394295 92.779516612 20000.000
2073.000 55.995308720 92.779566082 20000.000
2074.000 55.995223192 92.779615807 20000.000
2075.000 55.995137710 92.779665788 20000.000
2076.000 55.995052275 92.779716023 20000.000
2077.000 55.994966887 92.779766513 20000.000
2078.000 55.994881546 92.779817257 20000.000
2079.000 55.994796253 92.779868255 20000.000
2080.000 55.994711007 92.779919508 20000.000
2081.000 55.994625809 92.779971015 20000.000
2082.000 55.994540659 92.780022776 20000.000
2083.000 55.994455557 92.780074791 20000.000
2084.000 55.994370504 92.780127059 20000.000
2085.000 55.994285500 92.780179581 20000.000
2086.000 55.994200545 92.780232356 20000.000
2087.000 55.994115639 92.780285384 20000.000
2088.000 55.994030783 92.780338666 20000.000
2089.000 55.993945976 92.780392200 20000.000
2090.000 55.993861219 92.780445987 20000.000
2091.000 55.993776513 92.780500027 20000.000
2092.000 55.993691857 92.780554319 20000.000
2093.000 55.993607252 92.780608864 20000.000
2094.000 55.993522698 92.780663661 20000.000
2095.000 55.993438195 92.780718709 20000.000
2096.000 55.993353743 92.780774010 20000.000
2097.000 55.993269343 92.780829562 20000.000
2098.000 55.993184995 92.780885366 20000.000
2099.000 55.993100699 92.780941421 20000.000
2100.000 55.993016455 92.780997728 20000.000
2101.000 55.992932264 92.781054285 20000.000
2102.000 55.992848126 92.781111094 20000.000
2103.000 55.992764040 92.781168153 20000.000
2104.000 55.992680008 92.781225463 20000.000
2105.000 55.992596030 92.781283023 20000.000
2106.000 55.992512105 92.781340834 20000.000
2107.000 55.992428234 92.781398895 20000.000
2108.000 55.992344418 92.781457205 20000.000
2109.000 55.992260656 92.781515766 20000.000
2110.000 55.992176948 92.781574576 20000.000
2111.000 55.992093296 92.781633636 20000.000
2112.000 55.992009698 92.781692945 20000.000
2113.000 55.991926156 92.781752503 20000.000
2114.000 55.991842670 92.781812310 20000.000
2115.000 55.991759239 92.781872366 20000.000
2116.000 55.991675865 92.781932671 20000.000
2117.000 55.991592547 92.781993224 20000.000
2118.000 55.991509285 92.782054025 20000.000
2119.000 55.991426080 92.782115075 20000.000
2120.000 55.991342932 92.782176372 20000.000
2121.000 55.991259842 92.782237918 20000.000
2122.000 55.991176809 92.782299711 20000.000
2123.000 55.991093833 92.782361751 20000.000
2124.000 55.991010915 92.782424039 20000.000
2125.000 55.990928056 92.782486574 20000.000
2126.000 55.990845255 92.782549356 20000.000
2127.000 55.990762512 92.782612385 20000.000
2128.000 55.990679829 92.782675660 20000.000
2129.000 55.990597204 92.782739181 20000.000
2130.000 55.990514639 92.782802949 20000.000
2131.000 55.990432133 92.782866963 20000.000
2132.000 55.990349687 92.782931223 20000.000
2133.000 55.990267301 92.782995729 20000.000
2134.000 55.990184976 92.783060480 20000.000
2135.000 55.990102710 92.783125476 20000.000
2136.000 55.990020506 92.783190718 20000.000
2137.000 55.989938362 92.783256205 20000.000
2138.000 55.989856279 92.783321936 20000.000
2139.000 55.989774258 92.783387912 20000.000
2140.000 55.989692298 92.783454133 20000.000
2141.000 55.989610400 92.783520598 20000.000
2142.000 55.989528565 92.783587307 20000.000
2143.000 55.989446791 92.783654259 20000.000
2144.000 55.989365080 92.783721456 20000.000
2145.000 55.989283432 92.783788896 20000.000
2146.000 55.989201846 92.783856579 20000.000
2147.000 55.989120324 92.783924506 20000.000
2148.000 55.989038865 92.783992675 20000.000
2149.000 55.988957470 92.784061087 20000.000
2150.000 55.988876138 92.784129742 20000.000
2151.000 55.988794871 92.784198639 20000.000
2152.000 55.988713668 92.784267779 20000.000
2153.000 55.988632530 92.784337160 20000.000
2154.000 55.988551456 92.784406783 20000.000
2155.000 55.988470447 92.784476648 20000.000
2156.000 55.988389504 92.784546754 20000.000
2157.000 55.988308626 92.784617102 20000.000
2158.000 55.988227813 92.784687690 20000.000
2159.000 55.988147067 92.784758520 20000.000
2160.000 55.988066386 92.784829590 20000.000
2161.000 55.987985772 92.784900900 20000.000
2162.000 55.987905225 92.784972451 20000.000
2163.000 55.987824744 92.785044241 20000.000
2164.000 55.987744330 92.785116272 20000.000
2165.000 55.987663984 92.785188542 20000.000
2166.000 55.987583704 92.785261052 20000.000
2167.000 55.987503493 92.785333801 20000.000
2168.000 55.987423350 92.785406789 20000.000
2169.000 55.987343274 92.785480015 20000.000
2170.000 55.987263267 92.785553481 20000.000
2171.000 55.987183328 92.785627185 20000.000
2172.000 55.987103459 92.785701127 20000.000
2173.000 55.987023658 92.785775307 20000.000
2174.000 55.986943926 92.785849725 20000.000
2175.000 55.986864264 92.785924380 20000.000
2176.000 55.986784672 92.785999273 20000.000
2177.000 55.986705149 92.786074403 20000.000
2178.000 55.986625697 92.786149770 20000.000
2179.000 55.986546315 92.786225374 20000.000
2180.000 55.986467003 92.786301215 20000.000
2181.000 55.986387762 92.786377291 20000.000
2182.000 55.986308593 92.786453604 20000.000
2183.000 55.986229494 92.786530153 20000.000
2184.000 55.986150467 92.786606938 20000.000
2185.000 55.986071512 92.786683958 20000.000
2186.000 55.985992628 92.786761213 20000.000
2187.000 55.985913816 92.786838704 20000.000
2188.000 55.985835077 92.786916429 20000.000
2189.000 55.985756410 92.786994389 20000.000
2190.000 55.985677816 92.787072583 20000.000
2191.000 55.985599295 92.787151012 20000.000
2192.000 55.985520848 92.787229674 20000.000
2193.000 55.985442473 92.787308571 20000.000
2194.000 55.985364172 92.787387701 20000.000
2195.000 55.985285945 92.787467064 20000.000
2196.000 55.985207793 92.787546660 20000.000
2197.000 55.985129714 92.787626490 20000.000
2198.000 55.985051710 92.787706552 20000.000
2199.000 55.984973780 92.787786846 20000.000
2200.000 55.984895926 92.787867373 20000.000
2201.000 55.984818146 92.787948131 20000.000
2202.000 55.984740442 92.788029122 20000.000
2203.000 55.984662814 92.788110344 20000.000
2204.000 55.984585261 92.788191797 20000.000
2205.000 55.984507784 92.788273481 20000.000
2206.000 55.984430384 92.788355397 20000.000
2207.000 55.984353060 92.788437542 20000.000
2208.000 55.984275812 92.788519919 20000.000
2209.000 55.984198642 92.788602525 20000.000
2210.000 55.984121548 92.788685362 20000.000
2211.000 55.984044532 92.788768428 20000.000
2212.000 55.983967594 92.788851724 20000.000
2213.000 55.983890733 92.788935249 20000.000
2214.000 55.983813949 92.789019003 20000.000
2215.000 55.983737245 92.789102986 20000.000
2216.000 55.983660618 92.789187197 20000.000
2217.000 55.983584070 92.789271637 20000.000
2218.000 55.983507601 92.789356305 20000.000
2219.000 55.983431210 92.789441200 20000.000
2220.000 55.983354899 92.789526324 20000.000
2221.000 55.983278668 92.789611674 20000.000
2222.000 55.983202516 92.789697252 20000.000
2223.000 55.983126444 92.789783057 20000.000
2224.000 55.983050452 92.789869089 20000.000
2225.000 55.982974540 92.789955347 20000.000
2226.000 55.982898708 92.790041831 20000.000
2227.000 55.982822958 92.790128541 20000.000
2228.000 55.982747288 92.790215477 20000.000
2229.000 55.982671699 92.790302638 20000.000
2230.000 55.982596192 92.790390025 20000.000
2231.000 55.982520766 92.790477636 20000.000
2232.000 55.982445422 92.790565472 20000.000
2233.000 55.982370160 92.790653533 20000.000
2234.000 55.982294980 92.790741818 20000.000
2235.000 55.982219882 92.790830327 20000.000
2236.000 55.982144867 92.790919060 20000.000
2237.000 55.982069935 92.791008017 20000.000
2238.000 55.981995085 92.791097196 20000.000
2239.000 55.981920319 92.791186599 20000.000
2240.000 55.981845636 92.791276225 20000.000
2241.000 55.981771037 92.791366073 20000.000
2242.000 55.981696522 92.791456143 20000.000
2243.000 55.981622091 92.791546435 20000.000
2244.000 55.981547743 92.791636950 20000.000
2245.000 55.981473481 92.791727685 20000.000
2246.000 55.981399303 92.791818642 20000.000
2247.000 55.981325210 92.791909820 20000.000
2248.000 55.981251202 92.792001219 20000.000
2249.000 55.981177279 92.792092838 20000.000
2250.000 55.981103441 92.792184678 20000.000
2251.000 55.981029690 92.792276737 20000.000
2252.000 55.980956024 92.792369017 20000.000
2253.000 55.980882444 92.792461516 20000.000
2254.000 55.980808951 92.792554234 20000.000
2255.000 55.980735544 92.792647171 20000.000
2256.000 55.980662223 92.792740326 20000.000
2257.000 55.980588990 92.792833701 20000.000
2258.000 55.980515844 92.792927293 20000.000
2259.000 55.980442785 92.793021103 20000.000
2260.000 55.980369813 92.793115132 20000.000
2261.000 55.980296929 92.793209377 20000.000
2262.000 55.980224134 92.793303840 20000.000
2263.000 55.980151426 92.793398519 20000.000
2264.000 55.980078806 92.793493416 20000.000
2265.000 55.980006275 92.793588528 20000.000
2266.000 55.979933833 92.793683857 20000.000
2267.000 55.979861480 92.793779401 20000.000
2268.000 55.979789216 92.793875162 20000.000
2269.000 55.979717041 92.793971137 20000.000
2270.000 55.979644956 92.794067328 20000.000
2271.000 55.979572960 92.794163733 20000.000
2272.000 55.979501054 92.794260353 20000.000
2273.000 55.979429239 92.794357187 20000.000
2274.000 55.979357513 92.794454235 20000.000
2275.000 55.979285879 92.794551496 20000.000
2276.000 55.979214335 92.794648972 20000.000
2277.000 55.979142882 92.794746660 20000.000
2278.000 55.979071520 92.794844561 20000.000
2279.000 55.979000249 92.794942675 20000.000
2280.000 55.978929070 92.795041001 20000.000
2281.000 55.978857982 92.795139540 20000.000
2282.000 55.978786987 92.795238290 20000.000
2283.000 55.978716083 92.795337251 20000.000
2284.000 55.978645272 92.795436424 20000.000
2285.000 55.978574554 92.795535808 20000.000
2286.000 55.978503928 92.795635403 20000.000
2287.000 55.978433395 92.795735207 20000.000
2288.000 55.978362955 92.795835223 20000.000
2289.000 55.978292608 92.795935448 20000.000
2290.000 55.978222355 92.796035882 20000.000
2291.000 55.978152195 92.796136526 20000.000
2292.000 55.978082130 92.796237379 20000.000
2293.000 55.978012158 92.796338441 20000.000
2294.000 55.977942281 92.796439711 20000.000
2295.000 55.977872498 92.796541189 20000.000
2296.000 55.977802809 92.796642876 20000.000
2297.000 55.977733216 92.796744769 20000.000
2298.000 55.977663718 92.796846871 20000.000
2299.000 55.977594314 92.796949179 20000.000
2300.000 55.977525007 92.797051694 20000.000
2301.000 55.977455795 92.797154416 20000.000
2302.000 55.977386678 92.797257343 20000.000
2303.000 55.977317658 92.797360477 20000.000
2304.000 55.977248734 92.797463816 20000.000
2305.000 55.977179906 92.797567361 20000.000
2306.000 55.977111175 92.797671111 20000.000
2307.000 55.977042540 92.797775065 20000.000
2308.000 55.976974003 92.797879224 20000.000
2309.000 55.976905562 92.797983588 20000.000
2310.000 55.976837219 92.798088155 20000.000
2311.000 55.976768974 92.798192925 20000.000
2312.000 55.976700826 92.798297899 20000.000
2313.000 55.976632776 92.798403076 20000.000
2314.000 55.976564824 92.798508456 20000.000
2315.000 55.976496971 92.798614038 20000.000
2316.000 55.976429216 92.798719823 20000.000
2317.000 55.976361559 92.798825809 20000.000
2318.000 55.976294002 92.798931997 20000.000
2319.000 55.976226543 92.799038386 20000.000
2320.000 55.976159184 92.799144976 20000.000
2321.000 55.976091924 92.799251767 20000.000
2322.000 55.976024764 92.799358758 20000.000
2323.000 55.975957703 92.799465949 20000.000
2324.000 55.975890742 92.799573340 20000.000
2325.000 55.975823882 92.799680931 20000.000
2326.000 55.975757122 92.799788720 20000.000
2327.000 55.975690462 92.799896709 20000.000
2328.000 55.975623903 92.800004896 20000.000
2329.000 55.975557445 92.800113281 20000.000
2330.000 55.975491089 92.800221865 20000.000
2331.000 55.975424833 92.800330646 20000.000
2332.000 55.975358679 92.800439624 20000.000
2333.000 55.975292626 92.800548800 20000.000
2334.000 55.975226675 92.800658172 20000.000
2335.000 55.975160826 92.800767741 20000.000
2336.000 55.975095080 92.800877506 20000.000
2337.000 55.975029436 92.800987467 20000.000
2338.000 55.974963894 92.801097623 20000.000
2339.000 55.974898455 92.801207975 20000.000
2340.000 55.974833119 92.801318522 20000.000
2341.000 55.974767886 92.801429263 20000.000
2342.000 55.974702756 92.801540199 20000.000
2343.000 55.974637730 92.801651328 20000.000
2344.000 55.974572807 92.801762652 20000.000
2345.000 55.974507988 92.801874168 20000.000
2346.000 55.974443273 92.801985878 20000.000
2347.000 55.974378663 92.802097781 20000.000
2348.000 55.974314156 92.802209876 20000.000
2349.000 55.974249755 92.802322163 20000.000
2350.000 55.974185458 92.802434642 20000.000
2351.000 55.974121265 92.802547313 20000.000
2352.000 55.974057178 92.802660175 20000.000
2353.000 55.973993196 92.802773227 20000.000
2354.000 55.973929320 92.802886471 20000.000
2355.000 55.973865549 92.802999905 20000.000
2356.000 55.973801884 92.803113528 20000.000
2357.000 55.973738325 92.803227341 20000.000
2358.000 55.973674872 92.803341344 20000.000
2359.000 55.973611525 92.803455536 20000.000
2360.000 55.973548285 92.803569916 20000.000
2361.000 55.973485151 92.803684485 20000.000
2362.000 55.973422124 92.803799242 20000.000
2363.000 55.973359205 92.803914186 20000.000
2364.000 55.973296392 92.804029318 20000.000
2365.000 55.973233687 92.804144637 20000.000
2366.000 55.973171089 92.804260143 20000.000
2367.000 55.973108599 92.804375836 20000.000
2368.000 55.973046217 92.804491714 20000.000
2369.000 55.972983943 92.804607778 20000.000
2370.000 55.972921777 92.804724028 20000.000
2371.000 55.972859720 92.804840463 20000.000
2372.000 55.972797771 92.804957083 20000.000
2373.000 55.972735931 92.805073887 20000.000
2374.000 55.972674200 92.805190876 20000.000
2375.000 55.972612577 92.805308049 20000.000
2376.000 55.972551065 92.805425405 20000.000
2377.000 55.972489661 92.805542944 20000.000
2378.000 55.972428367 92.805660666 20000.000
2379.000 55.972367183 92.805778571 20000.000
2380.000 55.972306109 92.805896658 20000.000
2381.000 55.972245145 92.806014927 20000.000
2382.000 55.972184291 92.806133377 20000.000
2383.000 55.972123548 92.806252009 20000.000
2384.000 55.972062915 92.806370822 20000.000
2385.000 55.972002393 92.806489815 20000.000
2386.000 55.971941982 92.806608989 20000.000
2387.000 55.971881683 92.806728342 20000.000
2388.000 55.971821494 92.806847876 20000.000
2389.000 55.971761417 92.806967588 20000.000
2390.000 55.971701451 92.807087479 20000.000
2391.000 55.971641598 92.807207549 20000.000
2392.000 55.971581856 92.807327798 20000.000
2393.000 55.971522226 92.807448224 20000.000
2394.000 55.971462709 92.807568828 20000.000
2395.000 55.971403304 92.807689609 20000.000
2396.000 55.971344012 92.807810567 20000.000
2397.000 55.971284832 92.807931702 20000.000
2398.000 55.971225766 92.808053013 20000.000
2399.000 55.971166812 92.808174500 20000.000
2400.000 55.971107972 92.808296162 20000.000
2401.000 55.971049245 92.808418000 20000.000
2402.000 55.970990632 92.808540013 20000.000
2403.000 55.970932133 92.808662200 20000.000
2404.000 55.970873747 92.808784561 20000.000
2405.000 55.970815476 92.808907097 20000.000
2406.000 55.970757319 92.809029806 20000.000
2407.000 55.970699276 92.809152688 20000.000
2408.000 55.970641348 92.809275743 20000.000
2409.000 55.970583534 92.809398970 20000.000
2410.000 55.970525836 92.809522370 20000.000
2411.000 55.970468252 92.809645942 20000.000
2412.000 55.970410784 92.809769685 20000.000
2413.000 55.970353431 92.809893599 20000.000
2414.000 55.970296194 92.810017684 20000.000
2415.000 55.970239072 92.810141940 20000.000
2416.000 55.970182066 92.810266366 20000.000
2417.000 55.970125176 92.810390961 20000.000
2418.000 55.970068403 92.810515726 20000.000
2419.000 55.970011745 92.810640660 20000.000
2420.000 55.969955204 92.810765763 20000.000
2421.000 55.969898780 92.810891034 20000.000
2422.000 55.969842473 92.811016473 20000.000
2423.000 55.969786282 92.811142080 20000.000
2424.000 55.969730209 92.811267855 20000.000
2425.000 55.969674253 92.811393796 20000.000
2426.000 55.969618414 92.811519904 20000.000
2427.000 55.969562693 92.811646178 20000.000
2428.000 55.969507090 92.811772618 20000.000
2429.000 55.969451604 92.811899224 20000.000
2430.000 55.969396237 92.812025995 20000.000
2431.000 55.969340987 92.812152931 20000.000
2432.000 55.969285856 92.812280031 20000.000
2433.000 55.969230844 92.812407296 20000.000
2434.000 55.969175950 92.812534725 20000.000
2435.000 55.969121175 92.812662317 20000.000
2436.000 55.969066519 92.812790072 20000.000
2437.000 55.969011982 92.812917990 20000.000
2438.000 55.968957564 92.813046070 20000.000
2439.000 55.968903266 92.813174312 20000.000
2440.000 55.968849087 92.813302716 20000.000
2441.000 55.968795028 92.813431282 20000.000
2442.000 55.968741089 92.813560008 20000.000
2443.000 55.968687270 92.813688895 20000.000
2444.000 55.968633571 92.813817943 20000.000
2445.000 55.968579992 92.813947150 20000.000
2446.000 55.968526534 92.814076517 20000.000
2447.000 55.968473197 92.814206043 20000.000
2448.000 55.968419980 92.814335728 20000.000
2449.000 55.968366884 92.814465571 20000.000
2450.000 55.968313909 92.814595573 20000.000
2451.000 55.968261055 92.814725732 20000.000
2452.000 55.968208323 92.814856048 20000.000
2453.000 55.968155712 92.814986522 20000.000
2454.000 55.968103223 92.815117152 20000.000
2455.000 55.968050855 92.815247939 20000.000
2456.000 55.967998610 92.815378882 20000.000
2457.000 55.967946486 92.815509980 20000.000
2458.000 55.967894485 92.815641233 20000.000
2459.000 55.967842606 92.815772641 20000.000
2460.000 55.967790850 92.815904204 20000.000
2461.000 55.967739216 92.816035921 20000.000
2462.000 55.967687705 92.816167792 20000.000
2463.000 55.967636317 92.816299816 20000.000
2464.000 55.967585052 92.816431993 20000.000
2465.000 55.967533910 92.816564322 20000.000
2466.000 55.967482892 92.816696804 20000.000
2467.000 55.967431997 92.816829438 20000.000
2468.000 55.967381226 92.816962224 20000.000
2469.000 55.967330578 92.817095160 20000.000
2470.000 55.967280055 92.817228248 20000.000
2471.000 55.967229656 92.817361486 20000.000
2472.000 55.967179380 92.817494874 20000.000
2473.000 55.967129230 92.817628412 20000.000
2474.000 55.967079203 92.817762099 20000.000
2475.000 55.967029301 92.817895935 20000.000
2476.000 55.966979524 92.818029919 20000.000
2477.000 55.966929872 92.818164052 20000.000
2478.000 55.966880345 92.818298333 20000.000
2479.000 55.966830943 92.818432761 20000.000
2480.000 55.966781667 92.818567336 20000.000
2481.000 55.966732516 92.818702058 20000.000
2482.000 55.966683490 92.818836926 20000.000
2483.000 55.966634590 92.818971940 20000.000
2484.000 55.966585817 92.819107100 20000.000
2485.000 55.966537169 92.819242405 20000.000
2486.000 55.966488647 92.819377855 20000.000
2487.000 55.966440251 92.819513450 20000.000
2488.000 55.966391982 92.819649188 20000.000
2489.000 55.966343840 92.819785071 20000.000
2490.000 55.966295824 92.819921096 20000.000
2491.000 55.966247935 92.820057265 20000.000
2492.000 55.966200172 92.820193576 20000.000
2493.000 55.966152537 92.820330029 20000.000
2494.000 55.966105029 92.820466625 20000.000
2495.000 55.966057649 92.820603361 20000.000
2496.000 55.966010396 92.820740239 20000.000
2497.000 55.965963270 92.820877257 20000.000
2498.000 55.965916272 92.821014416 20000.000
2499.000 55.965869402 92.821151715 20000.000
2500.000 55.965822660 92.821289153 20000.000
2501.000 55.965776046 92.821426730 20000.000
2502.000 55.965729561 92.821564446 20000.000
2503.000 55.965683204 92.821702301 20000.000
2504.000 55.965636975 92.821840293 20000.000
2505.000 55.965590875 92.821978424 20000.000
2506.000 55.965544903 92.822116691 20000.000
2507.000 55.965499061 92.822255095 20000.000
2508.000 55.965453348 92.822393636 20000.000
2509.000 55.965407763 92.822532313 20000.000
2510.000 55.965362308 92.822671126 20000.000
2511.000 55.965316983 92.822810074 20000.000
2512.000 55.965271787 92.822949156 20000.000
2513.000 55.965226720 92.823088374 20000.000
2514.000 55.965181783 92.823227726 20000.000
2515.000 55.965136977 92.823367211 20000.000
2516.000 55.965092300 92.823506830 20000.000
2517.000 55.965047753 92.823646581 20000.000
2518.000 55.965003337 92.823786466 20000.000
2519.000 55.964959051 92.823926482 20000.000
2520.000 55.964914895 92.824066631 20000.000
2521.000 55.964870871 92.824206911 20000.000
2522.000 55.964826977 92.824347322 20000.000
2523.000 55.964783213 92.824487863 20000.000
2524.000 55.964739581 92.824628535 20000.000
2525.000 55.964696080 92.824769337 20000.000
2526.000 55.964652710 92.824910269 20000.000
2527.000 55.964609472 92.825051329 20000.000
2528.000 55.964566365 92.825192518 20000.000
2529.000 55.964523390 92.825333836 20000.000
2530.000 55.964480546 92.825475281 20000.000
2531.000 55.964437834 92.825616854 20000.000
2532.000 55.964395254 92.825758554 20000.000
2533.000 55.964352807 92.825900381 20000.000
2534.000 55.964310491 92.826042334 20000.000
2535.000 55.964268308 92.826184413 20000.000
2536.000 55.964226257 92.826326618 20000.000
2537.000 55.964184339 92.826468948 20000.000
2538.000 55.964142553 92.826611402 20000.000
2539.000 55.964100901 92.826753981 20000.000
2540.000 55.964059381 92.826896684 20000.000
2541.000 55.964017994 92.827039511 20000.000
2542.000 55.963976740 92.827182461 20000.000
2543.000 55.963935620 92.827325534 20000.000
2544.000 55.963894633 92.827468729 20000.000
2545.000 55.963853779 92.827612046 20000.000
2546.000 55.963813059 92.827755484 20000.000
2547.000 55.963772472 92.827899044 20000.000
2548.000 55.963732020 92.828042725 20000.000
2549.000 55.963691701 92.828186526 20000.000
2550.000 55.963651517 92.828330447 20000.000
2551.000 55.963611466 92.828474487 20000.000
2552.000 55.963571550 92.828618647 20000.000
2553.000 55.963531768 92.828762926 20000.000
2554.000 55.963492121 92.828907323 20000.000
2555.000 55.963452608 92.829051838 20000.000
2556.000 55.963413230 92.829196471 20000.000
2557.000 55.963373987 92.829341220 20000.000
2558.000 55.963334878 92.829486087 20000.000
2559.000 55.963295905 92.829631070 20000.000
2560.000 55.963257067 92.829776169 20000.000
2561.000 55.963218364 92.829921384 20000.000
2562.000 55.963179796 92.830066714 20000.000
2563.000 55.963141364 92.830212158 20000.000
2564.000 55.963103068 92.830357717 20000.000
2565.000 55.963064907 92.830503390 20000.000
2566.000 55.963026882 92.830649177 20000.000
2567.000 55.962988992 92.830795077 20000.000
2568.000 55.962951239 92.830941089 20000.000
2569.000 55.962913622 92.831087214 20000.000
2570.000 55.962876141 92.831233451 20000.000
2571.000 55.962838796 92.831379799 20000.000
2572.000 55.962801588 92.831526258 20000.000
2573.000 55.962764516 92.831672829 20000.000
